"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1986-08","3830","G","515","1,G","22",",I","9",",I","0",",G","0",",G","0","1,G","30","1,G","0","1,G","70",",G,13,","0.91",",,I,12,","87","1,G,30,","0","G","0","1,G","3.86",",,,I","82.2","1,G","85.4","1,,,G","79.0",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1986-09","4311","G","481",",G","22",",I","15",",I","0",",G","0",",G","0",",G","30",",G","0",",G","70",",G,22,","7.91",",,I,12,","87",",G,11,","0","G","0",",G","24.72",",,,I","81.0",",G","84.5",",,,G","77.5",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1986-10","4804","G","493",",G","23",",I","18",",I","0",",G","0",",G","0",",G","31",",G","0",",G","73",",G,09,","3.74",",,I,06,","86",",G,25,+","0","G","0",",G","16.34",",,,I","80.9",",G","84.3",",,,G","77.5",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1986-11","5297","G","493",",G","19",",I","17",",I","0",",G","0",",G","0",",G","30",",G","0",",G","75",",G,04,","1.02",",,I,16,","86",",G,18,+","0","G","0",",G","5.51",",,,I","81.4",",G","84.5",",,,G","78.4",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1986-12","5780","G","482",",G","15",",I","9",",I","0",",G","0",",G","0",",G","31",",G","0",",G","73",",G,17,","0.98",",,I,07,+","85",",G,23,+","0","G","0",",G","3.74",",,,I","80.6",",G","83.6",",,,G","77.5",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-01","456","G","456",",G","15",",I","9",",I","0",",G","0",",G","0",",G","31",",G","0",",G","72",",G,22,+","0.59",",,I,23,","84",",G,12,+","0","G","0",",G","2.52",",,,I","79.7",",G","82.8",",,,G","76.6",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-02","878","G","422",",G","6",",I","2",",I","0",",G","0",",G","0",",G","28",",G","0",",G","73",",G,14,","0.12",",,I,21,+","85",",G,18,+","0","G","0",",G","0.43",",,,I","80.1",",G","83.1",",,,G","77.1",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-03","1378","G","499",",G","3",",I","1",",I","0",",G","0",",G","0",",G","31",",G","0",",G","69",",G,06,","0.43",",,I,31,","89",",G,24,","0","G","0",",G","0.51",",,,I","81.1",",G","84.7",",,,G","77.5",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-04","1870","G","492","1,G","5",",I","2",",I","0","1,G","0","1,G","0",",G","30",",G","0",",G","74","1,G,01,","1.30",",,I,01,","86",",G,07,","0","G","0",",G","2.28",",,,I","81.9","1,G","84.8",",,,G","79.1","1,,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-05","2419","G","550",",G","14",",I","9",",I","0",",G","0",",G","0",",G","31",",G","0",",G","75",",G,16,","1.42",",,I,01,","88",",G,31,","0","G","0",",G","6.77",",,,I","82.7",",G","85.7",",,,G","79.8",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-06","2971","G","551",",G","18",",I","10",",I","0",",G","0",",G","0",",G","30",",G","0",",G","73",",G,16,","4.21",",,I,15,","89",",G,25,","0","G","0",",G","8.94",",,,I","83.4",",G","86.2",",,,G","80.6",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-07","3491","G","520","1,G","27",",I","22",",I","0",",G","0",",G","0","1,G","30","1,G","0","1,G","73",",G,18,","2.83",",,I,16,","87","1,G,16,+","0","G","0","1,G","16.14",",,,I","82.3","1,G","85.2","1,,,G","79.3",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-08",,,,,"22",",I","16",",I",,,,,,,,,,,,,"3.27",",,I,08,",,,,,,,"16.85",",,,I",,,,,,
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-09",,,"544",",G","17",",I","11",",I","0",",G","0",",G","0",",G","30",",G","0",",G","75",",G,02,+","1.61",",,I,26,","88",",G,09,",,,"0",",G","6.57",",,,I","83.2",",G","86.4",",,,G","79.9",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-10",,,"509","1,G","21",",I","17",",I","0","1,G","0","1,G","0",",G","31",",G","0",",G","74","1,G,30,+","3.31",",,I,28,","89",",G,03,",,,"0",",G","13.39",",,,I","82.0","1,G","85.7",",,,G","78.2","1,,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-11",,,"530",",G","15",",I","11",",I","0",",G","0",",G","0",",G","30",",G","0",",G","75",",G,21,","2.44",",,I,20,","88",",G,11,+",,,"0",",G","5.83",",,,I","82.7",",G","85.8",",,,G","79.6",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1987-12",,,"532",",G","18",",I","10",",I","0",",G","0",",G","0",",G","31",",G","0",",G","74",",G,06,","1.61",",,I,05,","87",",G,28,",,,"0",",G","6.38",",,,I","82.2",",G","85.5",",,,G","78.9",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-01","495","G","495",",G","20",",I","16",",I","0",",G","0",",G","0",",G","31",",G","0",",G","72",",G,29,","3.35",",,I,28,","87",",G,03,",,,"0",",G","9.02",",,,I","81.0",",G","84.8",",,,G","77.2",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-02","934","G","439","1,G","12",",I","5",",I","0","1,G","0","1,G","0","1,G","28","1,G","0","1,G","73","1,G,25,","0.35",",,I,24,","87","1,G,22,",,,"0","1,G","1.38",",,,I","80.7","1,G","84.1","1,,,G","77.2","1,,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-03","1444","G","510",",G","10",",I","2",",I","0",",G","0",",G","0",",G","31",",G","0",",G","75",",G,27,","0.16",",,I,26,","87",",G,26,",,,"0",",G","0.63",",,,I","81.4",",G","85.3",",,,G","77.6",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-04","1975","G","531",",G","2",",I","1",",I","0",",G","0",",G","0",",G","30",",G","0",",G","75",",G,14,","0.12",",,I,04,","89",",G,24,+",,,"0",",G","0.20",",,,I","82.7",",G","86.7",",,,G","78.7",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-05","2534","G","560","1,G","8",",I","5",",I","0","1,G","0","1,G","0",",G","31",",G","0",",G","76","1,G,28,","2.87",",,I,27,","89",",G,31,",,,"0",",G","5.63",",,,I","83.7","1,G","87.3",",,,G","80.1","1,,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-06","3082","G","548",",G","18",",I","12",",I","0",",G","0",",G","0",",G","30",",G","0",",G","75",",G,14,","3.74",",,I,04,","90",",G,02,",,,"0",",G","13.98",",,,I","83.3",",G","86.8",",,,G","79.7",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-07","3588","G","506","3,G","22",",I","12",",I","0","3,I","0","3,G","0",",I","31",",I","0",",I","74","3,G,16,","1.10",",,I,15,","89",",I,02,","0","G","0",",I","5.55",",,,I","83.0","3,G","86.3",",,,I","79.8","3,,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-08",,,,,"26",",I","21",",I",,,,,,,,,,,,,"1.89",",,I,09,+",,,,,,,"17.01",",,,I",,,,,,
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-09",,,,,"25",",I","19",",I",,,,,,,,,,,,,"2.17",",,I,17,",,,,,,,"11.38",",,,I",,,,,,
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-10",,,,,"24",",I","17",",I",,,,,,,,,,,,,"1.85",",,I,05,",,,,,,,"13.54",",,,I",,,,,,
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-11",,,"426","5,S","17",",I","11",",I","0","4,S","0","4,S","0","2,S","28","2,S","1","2,S","74","4,S,24,+","0.59",",,I,11,+","91","2,S,08,",,,"0","2,S","4.06",",,,I","82.0","5,S","86.2","2,,,S","77.8","4,,,S"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1988-12",,,"470","1,G","23",",I","15",",I","0","1,G","0","1,G","0","1,G","30","1,G","0","1,G","74","1,G,23,","2.13",",,I,22,","86","1,G,14,+",,,"0","1,G","7.05",",,,I","80.7","1,G","83.9","1,,,G","77.4","1,,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-01","435","S","435","2,G","19",",I","10",",I","0",",G","0",",G","0","2,G","29","2,G","0","2,G","72",",G,13,","0.79",",,I,10,","85","2,G,23,+",,,"0","2,G","3.07",",,,I","80.1","2,G","83.1","2,,,G","77.0",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-02","829","S","393",",G","11",",I","5",",I","0",",G","0",",G","0",",G","28",",G","0",",G","69",",G,24,","0.71",",,I,23,","85",",G,20,",,,"0",",G","2.28",",,,I","79.1",",G","82.3",",,,G","75.8",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-03","1267","S","438",",G","10",",I","4",",I","0",",G","0",",G","0",",G","31",",G","0",",G","72",",G,25,","1.22",",,I,24,","85",",G,31,+",,,"0",",G","2.24",",,,I","79.1",",G","82.8",",,,G","75.4",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-04","1754","S","487",",G","5",",I","1",",I","0",",G","0",",G","0",",G","30",",G","0",",G","73",",G,23,","0.35",",,I,07,","87",",G,29,",,,"0",",G","0.51",",,,I","81.2",",G","84.6",",,,G","77.9",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-05","2223","S","469","3,G","14",",I","8",",I","0","1,G","0","1,G","0","2,G","29","2,G","0","2,G","75","1,G,24,","5.47",",,I,23,","88","2,G,12,",,,"0","2,G","12.91",",,,I","81.8","3,G","84.8","2,,,G","78.7","1,,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-06","2695","S","472","2,G","13",",I","8",",I","0",",G","0",",G","0","2,G","28","2,G","0","2,G","74",",G,04,","1.54",",,I,25,","89","2,G,13,",,,"0","2,G","4.37",",,,I","81.9","2,G","85.0","2,,,G","78.8",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-07","3208","S","513","1,G","21",",I","16",",I","0",",G","0",",G","0","1,G","30","1,G","0","1,G","75",",G,25,","1.02",",,I,24,","87","1,G,29,+","0","S","0","1,G","5.20",",,,I","82.1","1,G","85.1","1,,,G","79.0",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-08",,,,,"16",",I","10",",I","0",",G","0",",G",,,,,,,"76",",G,12,","1.46",",,I,20,",,,,,,,"3.50",",,,I",,,,,"79.7",",,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-09",,,,,"25",",I","15",",I","0","4,G","0","4,G","0","5,G","25","5,G","0","5,G","74","4,G,05,","2.13",",,I,14,","89","5,G,01,",,,,,"10.08",",,,I","82.2","9,G","86.6","5,,,G","77.8","4,,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-10",,,,,"21",",I","16",",I","0","1,G","0","1,I","0","5,G","26","5,G","0","5,G","74","1,I,27,","2.17",",,I,05,","88","5,G,06,+",,,,,"11.14",",,,I","82.4","6,I","86.3","5,,,G","78.5","1,,,I"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-11",,,"501","1,G","18",",I","14",",I","0","1,G","0","1,G","0",",G","30",",G","0",",G","74","1,G,26,","1.61",",,I,15,","88",",G,28,",,,"0",",G","10.24",",,,I","82.3","1,G","85.7",",,,G","78.8","1,,,G"
"CO000080001","SAN ANDRES ISLA S, CO","12.583","-81.717","6.0","1989-12",,,"415","4,S","16",",I","6",",I","0","3,S","0","3,S","0","2,S","29","2,S","0","2,S","71","3,S,31,","1.42",",,I,01,","87","2,S,09,+",,,"0","2,S","4.02",",,,I","80.3","4,S","84.7","2,,,S","75.9","3,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-02",,,,,"9",",I","0",",I",,,,,,,,,,,,,"0.08",",,I,14,+",,,,,,,"0.43",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-03",,,,,"6",",I","1",",I",,,,,,,,,,,,,"0.16",",,I,21,",,,,,,,"0.39",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-04",,,,,"4",",I","0",",I",,,,,,,,,,,,,"0.08",",,I,24,+",,,,,,,"0.24",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-05",,,,,"7",",I","2",",I",,,,,,,,,,,,,"0.20",",,I,31,",,,,,,,"0.51",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-06",,,,,"1",",I","0",",I",,,,,,,,,,,,,"0.04",",,I,24,",,,,,,,"0.04",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-07",,,,,"2",",I","1",",I",,,,,,,,,,,,,"0.79",",,I,12,",,,,,,,"0.87",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-08",,,,,"1",",I","0",",I",,,,,,,,,,,,,"0.04",",,I,16,",,,,,,,"0.04",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-09",,,,,"0",",I","0",",I",,,,,,,,,,,,,"0.00",",,I,30,+",,,,,,,"0.00",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-10",,,,,"5",",I","1",",I",,,,,,,,,,,,,"0.16",",,I,14,",,,,,,,"0.43",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-11",,,,,"8",",I","3",",I",,,,,,,,,,,,,"0.20",",,I,12,",,,,,,,"0.67",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1960-12",,,,,"9",",I","1",",I",,,,,,,,,,,,,"0.16",",,I,14,",,,,,,,"0.55",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1961-08",,,,,,,,,"0","2,S","0","2,S",,,,,,,"45","2,S,31,",,,,,,,,,,,,,,,"50.6","2,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1961-09",,,"48","5,S",,,,,"0",",S","0",",S","0","5,S","25","5,S","0","5,S","41",",S,04,",,,"86","5,S,30,+",,,"11","5,S",,,"66.4","5,S","83.9","5,,,S","48.9",",,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1961-10",,,,,,,,,"0","1,S","0","1,S",,,,,,,"46","1,S,12,+",,,,,,,,,,,,,,,"49.8","1,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1961-11",,,,,,,,,"0","4,S","0","4,S",,,,,,,"49","4,S,07,",,,,,,,,,,,,,,,"50.6","4,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1961-12",,,,,,,,,"0","2,S","0","2,S",,,,,,,"42","2,S,29,",,,,,,,,,,,,,,,"49.2","2,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-01",,,,,"10",",I","2",",I","0","1,S","0","1,S",,,,,,,"41","1,S,14,","0.12",",,I,11,+",,,,,,,"0.63",",,,I",,,,,"50.5","1,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-02",,,"59","4,S","6",",I","0",",I","0","2,S","0","2,S","0","3,S","25","3,S","0","3,S","41","2,S,05,","0.04",",,I,27,+","88","3,S,09,+",,,"0","3,S","0.24",",,,I","67.4","4,S","85.5","3,,,S","49.2","2,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-03",,,,,"10",",I","4",",I","0","3,S","0","3,S",,,,,,,"45","3,S,07,+","0.16",",,I,22,+",,,,,,,"0.87",",,,I",,,,,"50.3","3,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-04",,,,,"11",",I","4",",I","0","1,S","0","1,S",,,,,,,"50","1,S,29,+","0.47",",,I,29,",,,,,,,"1.38",",,,I",,,,,"52.3","1,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-05",,,,,"14",",I","3",",I","0","3,S","0","3,S",,,,,,,"50","3,S,31,+","0.16",",,I,17,",,,,,,,"1.10",",,,I",,,,,"52.2","3,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-06",,,,,"9",",I","3",",I","0","2,S","0","2,S",,,,,,,"46","2,S,27,","0.39",",,I,03,",,,,,,,"1.18",",,,I",,,,,"51.3","2,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-07",,,,,"0",",I","0",",I","0","5,S","0","5,S",,,,,,,"49","5,S,27,","0.00",",,I,31,+",,,,,,,"0.00",",,,I",,,,,"51.9","5,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-08",,,,,"1",",I","0",",I",,,,,,,,,,,,,"0.08",",,I,13,",,,,,,,"0.08",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-09",,,,,"2",",I","1",",I",,,,,,,,,,,,,"0.79",",,I,29,",,,,,,,"0.83",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-10",,,,,"8",",I","1",",I","0","5,S","0","5,S",,,,,,,"45","5,S,08,+","0.47",",,I,09,",,,,,,,"0.79",",,,I",,,,,"49.6","5,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-11",,,,,"12",",I","2",",I",,,,,,,,,,,,,"0.55",",,I,08,",,,,,,,"1.22",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1962-12",,,,,"9",",I","1",",I",,,,,,,,,,,,,"0.16",",,I,10,",,,,,,,"0.55",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-01",,,,,"10",",I","8",",I",,,,,,,,,,,,,"0.79",",,I,20,+",,,,,,,"3.19",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-02",,,,,"21",",I","16",",I","0","4,S","0","4,S",,,,,,,"46","4,S,08,","0.98",",,I,11,",,,,,,,"8.58",",,,I",,,,,"49.2","4,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-03",,,,,"15",",I","9",",I","0","4,S","0","4,S",,,,,,,"48","4,S,15,+","3.74",",,I,28,",,,,,,,"9.37",",,,I",,,,,"51.2","4,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-04",,,"90","5,S","17",",I","15",",I","0","4,S","0","4,S","0","5,S","25","5,S","6","5,S","50","4,S,29,+","2.01",",,I,03,","91","5,S,04,",,,"0","5,S","7.72",",,,I","68.6","5,S","85.5","5,,,S","51.8","4,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-05",,,"71","5,S","14",",I","12",",I","0","5,S","0","5,S","0","4,S","27","4,S","0","4,S","48","5,S,06,+","0.87",",,I,07,","88","4,S,04,+",,,"0","4,S","5.59",",,,I","67.8","5,S","84.3","4,,,S","51.3","5,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-06",,,"67","5,S","7",",I","7",",I","0","3,S","0","3,S","0","5,S","25","5,S","0","5,S","50","3,S,30,+","1.81",",,I,12,","86","5,S,28,+",,,"0","5,S","5.08",",,,I","67.6","5,S","83.2","5,,,S","52.1","3,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-07",,,"67","5,S","4",",I","4",",I","0","3,S","0","3,S","0","4,S","27","4,S","0","4,S","50","3,S,22,+","0.39",",,I,15,","86","4,S,30,+","0","S","0","4,S","0.94",",,,I","67.6","5,S","82.8","4,,,S","52.5","3,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-08",,,,,"2",",I","2",",I",,,,,"0","5,S","26","5,S","0","5,S",,,"0.39",",,I,01,","86","5,S,13,",,,,,"0.51",",,,I",,,"81.1","5,,,S",,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-09",,,,,"1",",I","1",",I",,,,,,,,,,,,,"1.97",",,I,29,",,,,,,,"1.97",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-10",,,,,"10",",I","10",",I",,,,,,,,,,,,,"2.09",",,I,15,",,,,,,,"8.58",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-11",,,,,"13",",I","12",",I","0","5,S","0","5,S",,,,,,,"50","5,S,27,+","2.36",",,I,01,",,,,,,,"8.70",",,,I",,,,,"51.0","5,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1963-12",,,,,"11",",I","10",",I","0","2,S","0","2,S",,,,,,,"50","2,S,31,+","2.36",",,I,30,",,,,,,,"5.75",",,,I",,,,,"51.4","2,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-01",,,,,"1",",I","1",",I",,,,,,,,,,,,,"0.59",",,I,01,",,,,,,,"0.59",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-02",,,,,"8",",I","8",",I",,,,,,,,,,,,,"0.59",",,I,11,",,,,,,,"2.87",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-04",,,,,"16",",I","16",",I","0","3,S","0","3,S",,,,,,,"48","3,S,23,+","1.97",",,I,08,",,,,,,,"10.51",",,,I",,,,,"49.7","3,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-05",,,,,"6",",I","5",",I",,,,,,,,,,,,,"0.59",",,I,01,",,,,,,,"1.85",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-06",,,,,"11",",I","7",",I",,,,,,,,,,,,,"0.79",",,I,10,+",,,,,,,"3.43",",,,I",,,,,,
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-07",,,,,"2",",I","2",",I","0","4,S","0","4,S",,,,,,,"50","4,S,31,+","1.61",",,I,16,",,,,,,,"2.01",",,,I",,,,,"51.7","4,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-08",,,,,"7",",I","6",",I","0","4,S","0","4,S",,,,,,,"50","4,S,31,+","0.39",",,I,26,+",,,,,,,"1.81",",,,I",,,,,"51.9","4,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-09",,,,,"1",",I","1",",I","0","3,S","0","3,S",,,,,,,"50","3,S,30,+","1.38",",,I,02,",,,,,,,"1.38",",,,I",,,,,"52.3","3,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-10",,,,,"15",",I","15",",I","0","3,S","0","3,S",,,,,,,"50","3,S,30,+","1.02",",,I,28,",,,,,,,"6.77",",,,I",,,,,"52.6","3,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-11",,,,,"13",",I","13",",I","0",",S","0",",S",,,,,,,"46",",S,18,","0.98",",,I,17,",,,,,,,"7.87",",,,I",,,,,"50.9",",,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1964-12",,,,,"19",",I","16",",I","0",",S","0",",S",,,,,,,"46",",S,02,+","1.50",",,I,19,",,,,,,,"8.27",",,,I",,,,,"51.9",",,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1965-01","2","S","2","4,S","16",",I","13",",I","0","1,S","0","1,S","0","4,S","27","4,S","0","4,S","48","1,S,06,","0.87",",,I,30,","79","4,S,16,+",,,"39","4,S","4.76",",,,I","63.6","4,S","74.6","4,,,S","52.6","1,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1965-02","20","S","19","1,S","3",",I","2",",I","0",",S","0",",S","0","1,S","27","1,S","0","1,S","48",",S,11,+","0.28",",,I,13,","82","1,S,22,",,,"33","1,S","0.47",",,,I","64.5","1,S","77.1","1,,,S","51.8",",,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1965-03","39","S","19",",S","9",",I","2",",I","0",",S","0",",S","0",",S","31",",S","0",",S","50",",S,31,+","0.43",",,I,03,","81",",S,26,+",,,"16",",S","1.06",",,,I","65.1",",S","77.6",",,,S","52.6",",,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1965-04","44","S","5","2,S","20",",I","19",",I","0","1,S","0","1,S","0","2,S","27","2,S","0","2,S","48","1,S,06,","1.57",",,I,14,","77","2,S,26,+",,,"39","2,S","9.72",",,,I","63.7","2,S","74.4","2,,,S","52.9","1,,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1965-05","63","S","19","3,S","14",",I","11",",I","0",",S","0",",S","0","3,S","28","3,S","0","3,S","50",",S,30,+","1.02",",,I,11,","81","3,S,25,+",,,"25","3,S","6.93",",,,I","64.6","3,S","76.5","3,,,S","52.8",",,,S"
"CO000080342","PASTO ANTONIO NARIN, CO","1.417","-77.267","1826.0","1965-06","104","S","41","3,S","0",",I","0",",I","0",",S","0",",S","0","3,S","27","3,S","0","3,S","50",",S,29,+","0.00",",,I,30,+","82","3,S,02,",,,"15","3,S","0.00",",,,I","65.9","3,S","78.7","3,,,S","53.1",",,,S"
