,country_name,year,cents_per_lbs,Unnamed: 29
2030,Ghana,2010,,Robustas
2031,Guinea,2010,,Robustas
2032,India,2010,77.9592,Other Milds
2033,India,2010,77.9592,Robustas
2034,Indonesia,2010,,Brazilian Naturals
2035,Indonesia,2010,,Robustas
2036,Liberia,2010,,Robustas
2037,Madagascar,2010,,Other Milds
2038,Madagascar,2010,,Robustas
2039,Nigeria,2010,,Robustas
2040,Papua New Guinea,2010,29.4453,Other Milds
2041,Papua New Guinea,2010,29.4453,Robustas
2042,Philippines,2010,65.8679,Brazilian Naturals
2043,Philippines,2010,65.8679,Robustas
2044,Sierra Leone,2010,,Robustas
2045,Sri Lanka,2010,,Other Milds
2046,Sri Lanka,2010,,Robustas
2047,Tanzania,2010,,Colombian Milds
2048,Tanzania,2010,,Robustas
2049,Thailand,2010,84.5002,Brazilian Naturals
2050,Thailand,2010,84.5002,Robustas
2051,Togo,2010,42.355,Robustas
2052,Trinidad & Tobago,2010,,Robustas
2053,Uganda,2010,55.611,Other Milds
2054,Uganda,2010,55.611,Robustas
2055,Vietnam,2010,67.1829,Brazilian Naturals
2056,Vietnam,2010,67.1829,Robustas
2057,© International Coffee Organization,2010,,
2058,Colombia,2011,239.6763,Colombian Milds
2059,Kenya,2011,,Colombian Milds
2060,Tanzania,2011,,Colombian Milds
2061,Tanzania,2011,,Robustas
2062,Bolivia,2011,,Other Milds
2063,Burundi,2011,,Other Milds
2064,Burundi,2011,,Robustas
2065,Cameroon,2011,,Other Milds
2066,Cameroon,2011,,Robustas
2067,"Congo, Dem. Rep. of",2011,,Other Milds
2068,"Congo, Dem. Rep. of",2011,,Robustas
2069,Costa Rica,2011,180.2225,Other Milds
2070,Cuba,2011,70.7141,Other Milds
2071,Dominican Republic,2011,191.0669,Other Milds
2072,Ecuador,2011,227.2094,Other Milds
2073,Ecuador,2011,227.2094,Robustas
2074,El Salvador,2011,186.7382,Other Milds
2075,Guatemala,2011,212.4147,Other Milds
2076,Haiti,2011,,Other Milds
2077,Honduras,2011,200.019,Other Milds
2078,India,2011,228.4583,Other Milds
2079,India,2011,228.4583,Robustas
2080,Jamaica,2011,302.6948,Other Milds
2081,Madagascar,2011,,Other Milds
2082,Madagascar,2011,,Robustas
2083,Malawi,2011,,Other Milds
2084,Mexico,2011,,Other Milds
2085,Nicaragua,2011,91.0278,Other Milds
2086,Panama,2011,,Other Milds
2087,Papua New Guinea,2011,141.2352,Other Milds
2088,Papua New Guinea,2011,141.2352,Robustas
2089,Peru,2011,,Other Milds
2090,Rwanda,2011,,Other Milds
2091,Sri Lanka,2011,,Other Milds
2092,Sri Lanka,2011,,Robustas
2093,Uganda,2011,147.0267,Other Milds
2094,Uganda,2011,147.0267,Robustas
2095,"Venezuela, Bol. Rep. of",2011,,Other Milds
2096,Zambia,2011,84.7926,Other Milds
2097,Zimbabwe ,2011,,Other Milds
2098,Angola,2011,,Brazilian Naturals
2099,Angola,2011,,Robustas
2100,Brazil,2011,224.26,Brazilian Naturals
2101,Brazil,2011,224.26,Robustas
2102,Ethiopia,2011,145.4623,Brazilian Naturals
2103,Indonesia,2011,,Brazilian Naturals
2104,Indonesia,2011,,Robustas
2105,Philippines,2011,,Brazilian Naturals
2106,Philippines,2011,,Robustas
2107,Thailand,2011,,Brazilian Naturals
2108,Thailand,2011,,Robustas
2109,Vietnam,2011,,Brazilian Naturals
2110,Vietnam,2011,,Robustas
2111,Angola,2011,48.2936,Brazilian Naturals
2112,Angola,2011,48.2936,Robustas
2113,Benin,2011,,Robustas
2114,Brazil,2011,105.2938,Brazilian Naturals
2115,Brazil,2011,105.2938,Robustas
2116,Burundi,2011,,Other Milds
2117,Burundi,2011,,Robustas
2118,Cameroon,2011,,Other Milds
2119,Cameroon,2011,,Robustas
2120,Central African Republic,2011,72.7194,Robustas
2121,"Congo, Dem. Rep. of",2011,,Other Milds
2122,"Congo, Dem. Rep. of",2011,,Robustas
2123,"Congo, Rep. of",2011,,Robustas
2124,Côte d'Ivoire,2011,28.4045,Robustas
2125,Ecuador,2011,95.2595,Other Milds
2126,Ecuador,2011,95.2595,Robustas
2127,Gabon,2011,88.9243,Robustas
2128,Ghana,2011,18.4346,Robustas
2129,Guinea,2011,,Robustas
2130,India,2011,109.6024,Other Milds
2131,India,2011,109.6024,Robustas
2132,Indonesia,2011,,Brazilian Naturals
2133,Indonesia,2011,,Robustas
2134,Liberia,2011,,Robustas
2135,Madagascar,2011,,Other Milds
2136,Madagascar,2011,,Robustas
2137,Nigeria,2011,,Robustas
2138,Papua New Guinea,2011,37.6759,Other Milds
2139,Papua New Guinea,2011,37.6759,Robustas
2140,Philippines,2011,108.3772,Brazilian Naturals
2141,Philippines,2011,108.3772,Robustas
2142,Sierra Leone,2011,18.828,Robustas
2143,Sri Lanka,2011,,Other Milds
2144,Sri Lanka,2011,,Robustas
2145,Tanzania,2011,,Colombian Milds
2146,Tanzania,2011,,Robustas
2147,Thailand,2011,107.6442,Brazilian Naturals
2148,Thailand,2011,107.6442,Robustas
2149,Togo,2011,74.143,Robustas
2150,Trinidad & Tobago,2011,,Robustas
2151,Uganda,2011,73.5356,Other Milds
2152,Uganda,2011,73.5356,Robustas
2153,Vietnam,2011,98.5716,Brazilian Naturals
2154,Vietnam,2011,98.5716,Robustas
2155,© International Coffee Organization,2011,,
2156,Colombia,2012,166.6921,Colombian Milds
2157,Kenya,2012,,Colombian Milds
2158,Tanzania,2012,,Colombian Milds
2159,Tanzania,2012,,Robustas
2160,Bolivia,2012,225.6445,Other Milds
2161,Burundi,2012,,Other Milds
2162,Burundi,2012,,Robustas
2163,Cameroon,2012,,Other Milds
2164,Cameroon,2012,,Robustas
2165,"Congo, Dem. Rep. of",2012,,Other Milds
2166,"Congo, Dem. Rep. of",2012,,Robustas
2167,Costa Rica,2012,160.7291,Other Milds
2168,Cuba,2012,70.7141,Other Milds
2169,Dominican Republic,2012,147.8066,Other Milds
2170,Ecuador,2012,183.904,Other Milds
2171,Ecuador,2012,183.904,Robustas
2172,El Salvador,2012,120.1201,Other Milds
2173,Guatemala,2012,165.9795,Other Milds
2174,Haiti,2012,,Other Milds
2175,Honduras,2012,141.1476,Other Milds
2176,India,2012,161.9762,Other Milds
2177,India,2012,161.9762,Robustas
2178,Jamaica,2012,301.4442,Other Milds
2179,Madagascar,2012,,Other Milds
2180,Madagascar,2012,,Robustas
2181,Malawi,2012,,Other Milds
2182,Mexico,2012,,Other Milds
2183,Nicaragua,2012,60.8432,Other Milds
2184,Panama,2012,,Other Milds
2185,Papua New Guinea,2012,98.8167,Other Milds
2186,Papua New Guinea,2012,98.8167,Robustas
2187,Peru,2012,,Other Milds
2188,Rwanda,2012,,Other Milds
2189,Sri Lanka,2012,,Other Milds
2190,Sri Lanka,2012,,Robustas
2191,Uganda,2012,93.6822,Other Milds
2192,Uganda,2012,93.6822,Robustas
2193,"Venezuela, Bol. Rep. of",2012,,Other Milds
2194,Zambia,2012,,Other Milds
2195,Zimbabwe ,2012,,Other Milds
2196,Angola,2012,57.0161,Brazilian Naturals
2197,Angola,2012,57.0161,Robustas
2198,Brazil,2012,152.2879,Brazilian Naturals
2199,Brazil,2012,152.2879,Robustas
2200,Ethiopia,2012,102.7897,Brazilian Naturals
2201,Indonesia,2012,,Brazilian Naturals
2202,Indonesia,2012,,Robustas
2203,Philippines,2012,262.0105,Brazilian Naturals
2204,Philippines,2012,262.0105,Robustas
2205,Thailand,2012,,Brazilian Naturals
2206,Thailand,2012,,Robustas
2207,Vietnam,2012,84.4656,Brazilian Naturals
2208,Vietnam,2012,84.4656,Robustas
2209,Angola,2012,47.5127,Brazilian Naturals
2210,Angola,2012,47.5127,Robustas
2211,Benin,2012,,Robustas
2212,Brazil,2012,104.4046,Brazilian Naturals
2213,Brazil,2012,104.4046,Robustas
2214,Burundi,2012,,Other Milds
2215,Burundi,2012,,Robustas
2216,Cameroon,2012,,Other Milds
2217,Cameroon,2012,,Robustas
2218,Central African Republic,2012,68.7288,Robustas
2219,"Congo, Dem. Rep. of",2012,,Other Milds
2220,"Congo, Dem. Rep. of",2012,,Robustas
2221,"Congo, Rep. of",2012,,Robustas
2222,Côte d'Ivoire,2012,46.294,Robustas
2223,Ecuador,2012,95.1173,Other Milds
2224,Ecuador,2012,95.1173,Robustas
2225,Gabon,2012,88.8971,Robustas
2226,Ghana,2012,17.7237,Robustas
2227,Guinea,2012,,Robustas
2228,India,2012,104.6512,Other Milds
2229,India,2012,104.6512,Robustas
2230,Indonesia,2012,,Brazilian Naturals
2231,Indonesia,2012,,Robustas
2232,Liberia,2012,,Robustas
2233,Madagascar,2012,,Other Milds
2234,Madagascar,2012,,Robustas
2235,Nigeria,2012,,Robustas
2236,Papua New Guinea,2012,37.2408,Other Milds
2237,Papua New Guinea,2012,37.2408,Robustas
2238,Philippines,2012,96.3769,Brazilian Naturals
2239,Philippines,2012,96.3769,Robustas
2240,Sierra Leone,2012,31.8686,Robustas
2241,Sri Lanka,2012,,Other Milds
2242,Sri Lanka,2012,,Robustas
2243,Tanzania,2012,,Colombian Milds
2244,Tanzania,2012,,Robustas
2245,Thailand,2012,103.0864,Brazilian Naturals
2246,Thailand,2012,103.0864,Robustas
2247,Togo,2012,68.4979,Robustas
2248,Trinidad & Tobago,2012,,Robustas
2249,Uganda,2012,71.8047,Other Milds
2250,Uganda,2012,71.8047,Robustas
2251,Vietnam,2012,87.965,Brazilian Naturals
2252,Vietnam,2012,87.965,Robustas
2253,© International Coffee Organization,2012,,
2254,Colombia,2013,113.9086,Colombian Milds
2255,Kenya,2013,,Colombian Milds
2256,Tanzania,2013,,Colombian Milds
2257,Tanzania,2013,,Robustas
2258,Bolivia,2013,201.9723,Other Milds
2259,Burundi,2013,,Other Milds
2260,Burundi,2013,,Robustas
2261,Cameroon,2013,82.8733,Other Milds
2262,Cameroon,2013,82.8733,Robustas
2263,"Congo, Dem. Rep. of",2013,,Other Milds
2264,"Congo, Dem. Rep. of",2013,,Robustas
2265,Costa Rica,2013,124.6527,Other Milds
2266,Cuba,2013,221.9638,Other Milds
2267,Dominican Republic,2013,140.9774,Other Milds
2268,Ecuador,2013,122.2432,Other Milds
2269,Ecuador,2013,122.2432,Robustas
2270,El Salvador,2013,95.2784,Other Milds
2271,Guatemala,2013,127.0596,Other Milds
2272,Haiti,2013,,Other Milds
2273,Honduras,2013,101.7963,Other Milds
2274,India,2013,117.0557,Other Milds
2275,India,2013,117.0557,Robustas
2276,Jamaica,2013,,Other Milds
2277,Madagascar,2013,,Other Milds
2278,Madagascar,2013,,Robustas
2279,Malawi,2013,,Other Milds
2280,Mexico,2013,,Other Milds
2281,Nicaragua,2013,39.5233,Other Milds
2282,Panama,2013,,Other Milds
2283,Papua New Guinea,2013,61.9869,Other Milds
2284,Papua New Guinea,2013,61.9869,Robustas
2285,Peru,2013,,Other Milds
2286,Rwanda,2013,,Other Milds
2287,Sri Lanka,2013,,Other Milds
2288,Sri Lanka,2013,,Robustas
2289,Uganda,2013,70.0295,Other Milds
2290,Uganda,2013,70.0295,Robustas
2291,"Venezuela, Bol. Rep. of",2013,,Other Milds
2292,Zambia,2013,,Other Milds
2293,Zimbabwe ,2013,,Other Milds
2294,Angola,2013,37.6447,Brazilian Naturals
2295,Angola,2013,37.6447,Robustas
2296,Brazil,2013,102.1379,Brazilian Naturals
2297,Brazil,2013,102.1379,Robustas
2298,Ethiopia,2013,73.3004,Brazilian Naturals
2299,Indonesia,2013,,Brazilian Naturals
2300,Indonesia,2013,,Robustas
2301,Philippines,2013,,Brazilian Naturals
2302,Philippines,2013,,Robustas
2303,Thailand,2013,203.4373,Brazilian Naturals
2304,Thailand,2013,203.4373,Robustas
2305,Vietnam,2013,,Brazilian Naturals
2306,Vietnam,2013,,Robustas
2307,Angola,2013,31.3706,Brazilian Naturals
2308,Angola,2013,31.3706,Robustas
2309,Benin,2013,,Robustas
2310,Brazil,2013,85.2862,Brazilian Naturals
2311,Brazil,2013,85.2862,Robustas
2312,Burundi,2013,,Other Milds
2313,Burundi,2013,,Robustas
2314,Cameroon,2013,66.4339,Other Milds
2315,Cameroon,2013,66.4339,Robustas
2316,Central African Republic,2013,,Robustas
2317,"Congo, Dem. Rep. of",2013,,Other Milds
2318,"Congo, Dem. Rep. of",2013,,Robustas
2319,"Congo, Rep. of",2013,,Robustas
2320,Côte d'Ivoire,2013,56.9418,Robustas
2321,Ecuador,2013,76.3991,Other Milds
2322,Ecuador,2013,76.3991,Robustas
2323,Gabon,2013,91.8416,Robustas
2324,Ghana,2013,21.3551,Robustas
2325,Guinea,2013,,Robustas
2326,India,2013,94.8753,Other Milds
2327,India,2013,94.8753,Robustas
2328,Indonesia,2013,,Brazilian Naturals
2329,Indonesia,2013,,Robustas
2330,Liberia,2013,,Robustas
2331,Madagascar,2013,,Other Milds
2332,Madagascar,2013,,Robustas
2333,Nigeria,2013,,Robustas
2334,Papua New Guinea,2013,24.0369,Other Milds
2335,Papua New Guinea,2013,24.0369,Robustas
2336,Philippines,2013,90.1654,Brazilian Naturals
2337,Philippines,2013,90.1654,Robustas
2338,Sierra Leone,2013,,Robustas
2339,Sri Lanka,2013,,Other Milds
2340,Sri Lanka,2013,,Robustas
2341,Tanzania,2013,,Colombian Milds
2342,Tanzania,2013,,Robustas
2343,Thailand,2013,103.7722,Brazilian Naturals
2344,Thailand,2013,103.7722,Robustas
2345,Togo,2013,66.5629,Robustas
2346,Trinidad & Tobago,2013,,Robustas
2347,Uganda,2013,67.7053,Other Milds
2348,Uganda,2013,67.7053,Robustas
2349,Vietnam,2013,90.2336,Brazilian Naturals
2350,Vietnam,2013,90.2336,Robustas
2351,© International Coffee Organization,2013,,
2352,Colombia,2014,159.7125,Colombian Milds
2353,Kenya,2014,,Colombian Milds
2354,Tanzania,2014,,Colombian Milds
2355,Tanzania,2014,,Robustas
2356,Bolivia,2014,239.2465,Other Milds
2357,Burundi,2014,,Other Milds
2358,Burundi,2014,,Robustas
2359,Cameroon,2014,,Other Milds
2360,Cameroon,2014,,Robustas
2361,"Congo, Dem. Rep. of",2014,,Other Milds
2362,"Congo, Dem. Rep. of",2014,,Robustas
2363,Costa Rica,2014,130.7748,Other Milds
2364,Cuba,2014,235.7138,Other Milds
2365,Dominican Republic,2014,183.531,Other Milds
2366,Ecuador,2014,100.4471,Other Milds
2367,Ecuador,2014,100.4471,Robustas
2368,El Salvador,2014,117.0067,Other Milds
2369,Guatemala,2014,152.8336,Other Milds
2370,Haiti,2014,,Other Milds
2371,Honduras,2014,118.9403,Other Milds
2372,India,2014,175.6491,Other Milds
2373,India,2014,175.6491,Robustas
2374,Jamaica,2014,,Other Milds
2375,Madagascar,2014,,Other Milds
2376,Madagascar,2014,,Robustas
2377,Malawi,2014,,Other Milds
2378,Mexico,2014,,Other Milds
2379,Nicaragua,2014,71.8509,Other Milds
2380,Panama,2014,,Other Milds
2381,Papua New Guinea,2014,86.306,Other Milds
2382,Papua New Guinea,2014,86.306,Robustas
2383,Peru,2014,,Other Milds
2384,Rwanda,2014,,Other Milds
2385,Sri Lanka,2014,,Other Milds
2386,Sri Lanka,2014,,Robustas
2387,Uganda,2014,103.7028,Other Milds
2388,Uganda,2014,103.7028,Robustas
2389,"Venezuela, Bol. Rep. of",2014,,Other Milds
2390,Zambia,2014,,Other Milds
2391,Zimbabwe ,2014,,Other Milds
2392,Angola,2014,54.6078,Brazilian Naturals
2393,Angola,2014,54.6078,Robustas
2394,Brazil,2014,134.6969,Brazilian Naturals
2395,Brazil,2014,134.6969,Robustas
2396,Ethiopia,2014,83.2356,Brazilian Naturals
2397,Indonesia,2014,,Brazilian Naturals
2398,Indonesia,2014,,Robustas
2399,Philippines,2014,,Brazilian Naturals
2400,Philippines,2014,,Robustas
2401,Thailand,2014,113.3269,Brazilian Naturals
2402,Thailand,2014,113.3269,Robustas
2403,Vietnam,2014,,Brazilian Naturals
2404,Vietnam,2014,,Robustas
2405,Angola,2014,46.152,Brazilian Naturals
2406,Angola,2014,46.152,Robustas
2407,Benin,2014,,Robustas
2408,Brazil,2014,81.1637,Brazilian Naturals
2409,Brazil,2014,81.1637,Robustas
2410,Burundi,2014,,Other Milds
2411,Burundi,2014,,Robustas
2412,Cameroon,2014,,Other Milds
2413,Cameroon,2014,,Robustas
2414,Central African Republic,2014,,Robustas
2415,"Congo, Dem. Rep. of",2014,,Other Milds
2416,"Congo, Dem. Rep. of",2014,,Robustas
2417,"Congo, Rep. of",2014,,Robustas
2418,Côte d'Ivoire,2014,56.9712,Robustas
2419,Ecuador,2014,46.469,Other Milds
2420,Ecuador,2014,46.469,Robustas
2421,Gabon,2014,91.889,Robustas
2422,Ghana,2014,15.9379,Robustas
2423,Guinea,2014,,Robustas
2424,India,2014,104.634,Other Milds
2425,India,2014,104.634,Robustas
2426,Indonesia,2014,,Brazilian Naturals
2427,Indonesia,2014,,Robustas
2428,Liberia,2014,,Robustas
2429,Madagascar,2014,,Other Milds
2430,Madagascar,2014,,Robustas
2431,Nigeria,2014,,Robustas
2432,Papua New Guinea,2014,22.631,Other Milds
2433,Papua New Guinea,2014,22.631,Robustas
2434,Philippines,2014,,Brazilian Naturals
2435,Philippines,2014,,Robustas
2436,Sierra Leone,2014,,Robustas
2437,Sri Lanka,2014,,Other Milds
2438,Sri Lanka,2014,,Robustas
2439,Tanzania,2014,,Colombian Milds
2440,Tanzania,2014,,Robustas
2441,Thailand,2014,92.043,Brazilian Naturals
2442,Thailand,2014,92.043,Robustas
2443,Togo,2014,59.8826,Robustas
2444,Trinidad & Tobago,2014,,Robustas
2445,Uganda,2014,70.1796,Other Milds
2446,Uganda,2014,70.1796,Robustas
2447,Vietnam,2014,,Brazilian Naturals
2448,Vietnam,2014,,Robustas
2449,© International Coffee Organization,2014,,
2450,Colombia,2015,119.4042,Colombian Milds
2451,Kenya,2015,,Colombian Milds
2452,Tanzania,2015,,Colombian Milds
2453,Tanzania,2015,,Robustas
2454,Bolivia,2015,234.7937,Other Milds
2455,Burundi,2015,,Other Milds
2456,Burundi,2015,,Robustas
2457,Cameroon,2015,,Other Milds
2458,Cameroon,2015,,Robustas
2459,"Congo, Dem. Rep. of",2015,,Other Milds
2460,"Congo, Dem. Rep. of",2015,,Robustas
2461,Costa Rica,2015,145.8383,Other Milds
2462,Cuba,2015,235.7138,Other Milds
2463,Dominican Republic,2015,170.9835,Other Milds
2464,Ecuador,2015,,Other Milds
2465,Ecuador,2015,,Robustas
2466,El Salvador,2015,87.4489,Other Milds
2467,Guatemala,2015,139.2173,Other Milds
2468,Haiti,2015,,Other Milds
2469,Honduras,2015,110.9653,Other Milds
2470,India,2015,157.0967,Other Milds
2471,India,2015,157.0967,Robustas
2472,Jamaica,2015,,Other Milds
2473,Madagascar,2015,,Other Milds
2474,Madagascar,2015,,Robustas
2475,Malawi,2015,,Other Milds
2476,Mexico,2015,,Other Milds
2477,Nicaragua,2015,,Other Milds
2478,Panama,2015,,Other Milds
2479,Papua New Guinea,2015,66.5234,Other Milds
2480,Papua New Guinea,2015,66.5234,Robustas
2481,Peru,2015,,Other Milds
2482,Rwanda,2015,,Other Milds
2483,Sri Lanka,2015,,Other Milds
2484,Sri Lanka,2015,,Robustas
2485,Uganda,2015,81.2701,Other Milds
2486,Uganda,2015,81.2701,Robustas
2487,"Venezuela, Bol. Rep. of",2015,,Other Milds
2488,Zambia,2015,,Other Milds
2489,Zimbabwe ,2015,,Other Milds
2490,Angola,2015,45.812,Brazilian Naturals
2491,Angola,2015,45.812,Robustas
2492,Brazil,2015,104.4866,Brazilian Naturals
2493,Brazil,2015,104.4866,Robustas
2494,Ethiopia,2015,76.0297,Brazilian Naturals
2495,Indonesia,2015,,Brazilian Naturals
2496,Indonesia,2015,,Robustas
2497,Philippines,2015,,Brazilian Naturals
2498,Philippines,2015,,Robustas
2499,Thailand,2015,124.5841,Brazilian Naturals
2500,Thailand,2015,124.5841,Robustas
2501,Vietnam,2015,,Brazilian Naturals
2502,Vietnam,2015,,Robustas
2503,Angola,2015,38.1767,Brazilian Naturals
2504,Angola,2015,38.1767,Robustas
2505,Benin,2015,,Robustas
2506,Brazil,2015,73.5269,Brazilian Naturals
2507,Brazil,2015,73.5269,Robustas
2508,Burundi,2015,,Other Milds
2509,Burundi,2015,,Robustas
2510,Cameroon,2015,,Other Milds
2511,Cameroon,2015,,Robustas
2512,Central African Republic,2015,40.0288,Robustas
2513,"Congo, Dem. Rep. of",2015,,Other Milds
2514,"Congo, Dem. Rep. of",2015,,Robustas
2515,"Congo, Rep. of",2015,,Robustas
2516,Côte d'Ivoire,2015,49.8747,Robustas
2517,Ecuador,2015,,Other Milds
2518,Ecuador,2015,,Robustas
2519,Gabon,2015,77.0689,Robustas
2520,Ghana,2015,24.1176,Robustas
2521,Guinea,2015,,Robustas
2522,India,2015,87.9485,Other Milds
2523,India,2015,87.9485,Robustas
2524,Indonesia,2015,,Brazilian Naturals
2525,Indonesia,2015,,Robustas
2526,Liberia,2015,,Robustas
2527,Madagascar,2015,,Other Milds
2528,Madagascar,2015,,Robustas
2529,Nigeria,2015,,Robustas
2530,Papua New Guinea,2015,25.0961,Other Milds
2531,Papua New Guinea,2015,25.0961,Robustas
2532,Philippines,2015,,Brazilian Naturals
2533,Philippines,2015,,Robustas
2534,Sierra Leone,2015,,Robustas
2535,Sri Lanka,2015,,Other Milds
2536,Sri Lanka,2015,,Robustas
2537,Tanzania,2015,,Colombian Milds
2538,Tanzania,2015,,Robustas
2539,Thailand,2015,96.5325,Brazilian Naturals
2540,Thailand,2015,96.5325,Robustas
2541,Togo,2015,59.5525,Robustas
2542,Trinidad & Tobago,2015,,Robustas
2543,Uganda,2015,60.2159,Other Milds
2544,Uganda,2015,60.2159,Robustas
2545,Vietnam,2015,,Brazilian Naturals
2546,Vietnam,2015,,Robustas
2547,© International Coffee Organization,2015,,
2548,Colombia,2016,123.5571,Colombian Milds
2549,Kenya,2016,,Colombian Milds
2550,Tanzania,2016,,Colombian Milds
2551,Tanzania,2016,,Robustas
2552,Bolivia,2016,271.7944,Other Milds
2553,Burundi,2016,,Other Milds
2554,Burundi,2016,,Robustas
2555,Cameroon,2016,,Other Milds
2556,Cameroon,2016,,Robustas
2557,"Congo, Dem. Rep. of",2016,,Other Milds
2558,"Congo, Dem. Rep. of",2016,,Robustas
2559,Costa Rica,2016,129.1077,Other Milds
2560,Cuba,2016,235.7138,Other Milds
2561,Dominican Republic,2016,177.1327,Other Milds
2562,Ecuador,2016,,Other Milds
2563,Ecuador,2016,,Robustas
2564,El Salvador,2016,89.5328,Other Milds
2565,Guatemala,2016,135.4663,Other Milds
2566,Haiti,2016,,Other Milds
2567,Honduras,2016,93.168,Other Milds
2568,India,2016,132.2062,Other Milds
2569,India,2016,132.2062,Robustas
2570,Jamaica,2016,,Other Milds
2571,Madagascar,2016,,Other Milds
2572,Madagascar,2016,,Robustas
2573,Malawi,2016,,Other Milds
2574,Mexico,2016,,Other Milds
2575,Nicaragua,2016,,Other Milds
2576,Panama,2016,,Other Milds
2577,Papua New Guinea,2016,57.5014,Other Milds
2578,Papua New Guinea,2016,57.5014,Robustas
2579,Peru,2016,,Other Milds
2580,Rwanda,2016,,Other Milds
2581,Sri Lanka,2016,,Other Milds
2582,Sri Lanka,2016,,Robustas
2583,Uganda,2016,71.0947,Other Milds
2584,Uganda,2016,71.0947,Robustas
2585,"Venezuela, Bol. Rep. of",2016,,Other Milds
2586,Zambia,2016,,Other Milds
2587,Zimbabwe ,2016,,Other Milds
2588,Angola,2016,100.4557,Brazilian Naturals
2589,Angola,2016,100.4557,Robustas
2590,Brazil,2016,107.8289,Brazilian Naturals
2591,Brazil,2016,107.8289,Robustas
2592,Ethiopia,2016,87.3074,Brazilian Naturals
2593,Indonesia,2016,,Brazilian Naturals
2594,Indonesia,2016,,Robustas
2595,Philippines,2016,,Brazilian Naturals
2596,Philippines,2016,,Robustas
2597,Thailand,2016,,Brazilian Naturals
2598,Thailand,2016,,Robustas
2599,Vietnam,2016,,Brazilian Naturals
2600,Vietnam,2016,,Robustas
2601,Angola,2016,78.3331,Brazilian Naturals
2602,Angola,2016,78.3331,Robustas
2603,Benin,2016,,Robustas
2604,Brazil,2016,92.7763,Brazilian Naturals
2605,Brazil,2016,92.7763,Robustas
2606,Burundi,2016,,Other Milds
2607,Burundi,2016,,Robustas
2608,Cameroon,2016,,Other Milds
2609,Cameroon,2016,,Robustas
2610,Central African Republic,2016,30.7434,Robustas
2611,"Congo, Dem. Rep. of",2016,,Other Milds
2612,"Congo, Dem. Rep. of",2016,,Robustas
2613,"Congo, Rep. of",2016,,Robustas
2614,Côte d'Ivoire,2016,52.7617,Robustas
2615,Ecuador,2016,,Other Milds
2616,Ecuador,2016,,Robustas
2617,Gabon,2016,,Robustas
2618,Ghana,2016,38.479,Robustas
2619,Guinea,2016,,Robustas
2620,India,2016,82.712,Other Milds
2621,India,2016,82.712,Robustas
2622,Indonesia,2016,,Brazilian Naturals
2623,Indonesia,2016,,Robustas
2624,Liberia,2016,,Robustas
2625,Madagascar,2016,,Other Milds
2626,Madagascar,2016,,Robustas
2627,Nigeria,2016,,Robustas
2628,Papua New Guinea,2016,21.5373,Other Milds
2629,Papua New Guinea,2016,21.5373,Robustas
2630,Philippines,2016,,Brazilian Naturals
2631,Philippines,2016,,Robustas
2632,Sierra Leone,2016,,Robustas
2633,Sri Lanka,2016,,Other Milds
2634,Sri Lanka,2016,,Robustas
2635,Tanzania,2016,,Colombian Milds
2636,Tanzania,2016,,Robustas
2637,Thailand,2016,,Brazilian Naturals
2638,Thailand,2016,,Robustas
2639,Togo,2016,65.7322,Robustas
2640,Trinidad & Tobago,2016,,Robustas
2641,Uganda,2016,59.4124,Other Milds
2642,Uganda,2016,59.4124,Robustas
2643,Vietnam,2016,,Brazilian Naturals
2644,Vietnam,2016,,Robustas
2645,© International Coffee Organization,2016,,
2646,Colombia,2017,125.7612,Colombian Milds
2647,Kenya,2017,,Colombian Milds
2648,Tanzania,2017,,Colombian Milds
2649,Tanzania,2017,,Robustas
2650,Bolivia,2017,471.6169,Other Milds
2651,Burundi,2017,,Other Milds
2652,Burundi,2017,,Robustas
2653,Cameroon,2017,,Other Milds
2654,Cameroon,2017,,Robustas
2655,"Congo, Dem. Rep. of",2017,,Other Milds
2656,"Congo, Dem. Rep. of",2017,,Robustas
2657,Costa Rica,2017,138.0947,Other Milds
2658,Cuba,2017,235.7138,Other Milds
2659,Dominican Republic,2017,173.1937,Other Milds
2660,Ecuador,2017,,Other Milds
2661,Ecuador,2017,,Robustas
2662,El Salvador,2017,87.6174,Other Milds
2663,Guatemala,2017,134.1226,Other Milds
2664,Haiti,2017,,Other Milds
2665,Honduras,2017,90.7661,Other Milds
2666,India,2017,135.7524,Other Milds
2667,India,2017,135.7524,Robustas
2668,Jamaica,2017,,Other Milds
2669,Madagascar,2017,,Other Milds
2670,Madagascar,2017,,Robustas
2671,Malawi,2017,,Other Milds
2672,Mexico,2017,,Other Milds
2673,Nicaragua,2017,,Other Milds
2674,Panama,2017,,Other Milds
2675,Papua New Guinea,2017,,Other Milds
2676,Papua New Guinea,2017,,Robustas
2677,Peru,2017,,Other Milds
2678,Rwanda,2017,,Other Milds
2679,Sri Lanka,2017,,Other Milds
2680,Sri Lanka,2017,,Robustas
2681,Uganda,2017,76.9963,Other Milds
2682,Uganda,2017,76.9963,Robustas
2683,"Venezuela, Bol. Rep. of",2017,,Other Milds
2684,Zambia,2017,,Other Milds
2685,Zimbabwe ,2017,,Other Milds
2686,Angola,2017,159.4754,Brazilian Naturals
2687,Angola,2017,159.4754,Robustas
2688,Brazil,2017,110.4742,Brazilian Naturals
2689,Brazil,2017,110.4742,Robustas
2690,Ethiopia,2017,84.3826,Brazilian Naturals
